Date,Open,High,Low,Close,Adj Close,Volume
22/09/2023,89.620003,91.330002,89.309998,90.029999,90.029999,402087
25/09/2023,90.550003,90.830002,89.029999,89.68,89.68,328369
26/09/2023,89.879997,90.739998,88.190002,90.389999,90.389999,318016
27/09/2023,90.529999,94.169998,90.400002,93.68,93.68,504630
28/09/2023,93.779999,95.029999,91.389999,91.709999,91.709999,406709
29/09/2023,91.760002,93.099998,90.349998,90.790001,90.790001,355782
02/10/2023,90.82,91.879997,88.459999,88.82,88.82,334493
03/10/2023,88.669998,90.269997,87.760002,89.230003,89.230003,350659
04/10/2023,89.419998,89.589996,84.160004,84.220001,84.220001,459995
05/10/2023,84.449997,84.919998,82.150002,82.309998,82.309998,465997
06/10/2023,82.279999,83.279999,81.5,82.790001,82.790001,461139
09/10/2023,85.25,87.239998,84.669998,86.379997,86.379997,435037
10/10/2023,86.43,86.739998,85.120003,85.970001,85.970001,337654
11/10/2023,85.959999,86.510002,83.110001,83.489998,83.489998,425395
12/10/2023,83.199997,85.199997,82.309998,82.910004,82.910004,373492
13/10/2023,83.510002,87.830002,83.349998,87.690002,87.690002,356863
16/10/2023,87.720001,88.330002,86.32,86.660004,86.660004,235780
17/10/2023,87.059998,87.75,85.599998,86.660004,86.660004,197124
18/10/2023,87.809998,89.879997,87.199997,88.32,88.32,197124
